RouteDataID,CountryNum,StateNum,Route,RPID,Year,Month,Day,ObsN,TotalSpp,StartTemp,EndTemp,TempScale,StartWind,EndWind,StartSky,EndSky,StartTime,EndTime,Assistant,QualityCurrentID,RunType
6243972,840,27,20,101,2001,6,9,1150107,55,71,78,F,0,0,2,2,553,1020,0,1,1
6357615,840,27,20,101,2015,5,23,1100236,76,54,75,F,2,4,0,0,556,1156,0,1,1
6235779,840,27,21,101,2000,5,20,970101,52,66,74,F,0,2,1,1,603,934,0,1,1
6243975,840,27,21,101,2001,5,28,970101,58,67,75,F,0,2,2,2,603,1013,0,1,1
6357683,840,27,21,101,2015,6,14,981362,66,75,89,F,0,2,1,1,604,1109,0,1,1
6361736,840,27,21,101,2016,6,28,981362,65,75,90,F,0,3,1,1,600,1133,0,1,1
6237130,840,27,22,101,2000,6,4,1040549,64,67,78,F,1,2,1,2,557,1037,0,1,1
6245774,840,27,22,101,2001,6,3,1040549,58,63,75,F,1,2,1,1,557,1012,0,1,1
6357766,840,27,24,101,2015,6,7,1180099,54,68,88,F,0,0,1,0,550,1100,1,1,1
6363582,840,27,24,101,2016,5,30,1180099,64,64,86,F,0,0,0,0,550,1050,1,1,1
6360246,840,27,26,101,2015,6,13,1000480,44,68,81,F,0,0,0,1,557,1130,1,1,1
6361916,840,27,26,101,2016,6,19,1000480,56,68,79,F,1,2,0,1,604,1140,NULL,1,1
6235782,840,27,27,101,2000,6,3,1150373,74,65,76,F,0,0,0,0,554,1021,1,1,1
6243979,840,27,27,101,2001,6,2,1150373,69,61,73,F,0,1,4,2,554,1031,1,1,1
6359478,840,27,27,101,2015,5,30,1150373,70,62,76,F,0,2,0,1,554,1031,1,1,1
6360680,840,27,27,101,2016,5,29,1150373,68,60,75,F,0,0,1,1,554,1052,1,1,1
6359695,840,27,28,101,2015,5,31,1090769,67,70,87,F,0,0,0,0,556,1007,0,1,1
6360848,840,27,28,101,2016,6,3,1090769,70,67,88,F,0,1,0,0,556,1039,0,1,1
6237501,840,27,29,101,2000,6,5,1180049,62,74,84,F,2,1,1,2,559,1028,0,1,1
6357644,840,27,29,101,2015,6,15,981362,67,73,91,F,0,2,0,0,611,1123,0,1,1
6362361,840,27,30,101,2016,6,19,1160380,45,63,74,F,0,2,0,0,550,1119,0,1,1
6235784,840,27,31,101,2000,6,15,1190506,56,66,68,F,0,2,0,0,554,1016,1,1,1
6243984,840,27,31,101,2001,6,10,1190506,54,66,68,F,0,1,2,1,553,1020,0,1,1
6359808,840,27,31,101,2015,6,7,1160380,59,68,82,F,0,0,0,0,553,1050,0,1,1
6362302,840,27,31,101,2016,6,5,1160380,57,72,81,F,0,0,1,1,553,1101,0,1,1
6237133,840,27,32,101,2000,6,3,1190499,59,76,91,F,1,0,1,0,549,1021,0,1,1
6246078,840,27,32,101,2001,5,31,1190499,61,68,84,F,2,0,2,2,549,950,0,1,1
6357245,840,27,32,101,2015,5,31,1151092,48,69,76,F,0,1,2,1,550,1002,0,1,1
6361010,840,27,32,101,2016,6,5,1151092,51,70,78,F,2,2,2,1,549,949,0,1,1
6244023,840,27,33,101,2000,6,13,1180099,57,72,84,F,0,1,0,1,600,1024,1,1,1
6172954,840,27,33,101,2001,6,1,1180099,45,73,71,F,0,0,0,5,600,1040,1,1,1
6357099,840,27,33,101,2015,5,28,1050062,52,69,72,F,0,2,0,2,603,1019,0,1,1
6361773,840,27,33,101,2016,6,10,1050062,49,71,84,F,0,1,0,0,600,1009,0,1,1
6244026,840,27,34,101,2001,5,31,1190462,61,74,90,F,0,1,1,1,548,1010,0,1,1
6361706,840,27,34,101,2016,5,24,1190651,60,55,74,F,0,2,0,0,548,1022,0,1,1
6357623,840,27,35,101,2015,6,6,1150935,64,70,82,F,0,2,2,0,600,1053,0,1,1
6361707,840,27,35,101,2016,6,13,1150935,65,74,87,F,0,2,0,0,558,1031,0,1,1
6235787,840,27,36,101,2000,6,6,1140219,63,56,61,F,1,2,1,1,600,1015,0,1,1
6239983,840,27,36,101,2001,6,1,1140219,66,64,71,F,1,0,2,1,601,1022,0,1,1
6357517,840,27,36,101,2015,5,31,1140219,68,66,75,F,0,1,0,0,601,1047,0,1,1
6360745,840,27,36,101,2016,5,29,1140219,70,61,75,F,0,0,0,0,601,1051,0,1,1
6359980,840,27,37,101,2015,5,29,1190651,56,67,75,F,0,2,2,0,558,1049,0,1,1
6363433,840,27,37,101,2016,6,2,1190651,53,79,79,F,0,2,2,1,558,1045,0,1,1
6237503,840,27,38,101,2000,5,31,1050025,60,54,74,F,1,2,0,1,600,1055,1,1,1
6359974,840,27,38,101,2015,5,25,1090769,65,69,78,F,1,1,2,2,600,1016,0,1,1
6360931,840,27,38,101,2016,6,12,1090769,67,71,95,F,0,1,2,0,600,1028,0,1,1
6357334,840,27,39,101,2015,6,6,1070447,60,73,84,F,0,3,4,0,559,1045,1,1,1
6360953,840,27,39,101,2016,6,11,1070447,60,64,86,F,0,1,1,0,558,1025,1,1,1
6172974,840,27,40,101,2000,5,30,1040704,63,58,76,F,0,2,0,0,554,1045,0,1,1
6172978,840,27,40,101,2001,5,30,1040704,61,51,72,F,0,0,0,0,554,1059,0,1,1
6357213,840,27,40,101,2015,5,31,990530,72,60,78,F,0,0,1,1,554,1046,1,1,1
6360998,840,27,40,101,2016,6,12,990530,68,64,80,F,0,1,0,1,554,1035,1,1,1
6237134,840,27,41,101,2000,6,9,1140219,63,61,65,F,0,1,1,1,550,1020,0,1,1
6245775,840,27,41,101,2001,6,14,1140219,65,65,73,F,0,0,1,1,550,1031,0,1,1
6357536,840,27,41,101,2015,6,7,1140219,66,62,71,F,0,0,2,0,552,1047,0,1,1
6360779,840,27,41,101,2016,6,5,1140219,66,62,72,F,0,1,2,2,550,1043,0,1,1
6237137,840,27,44,101,2000,6,11,1090004,62,62,78,F,1,1,1,1,557,1021,1,1,1
6246093,840,27,44,101,2001,6,3,1090004,62,60,75,F,1,1,0,1,557,1045,1,1,1
6237505,840,27,45,101,2000,5,25,980582,66,73,79,F,0,2,1,1,553,1013,0,1,1
6244650,840,27,45,101,2001,5,30,1070349,69,60,73,F,0,0,1,0,553,1026,0,1,1
6237507,840,27,46,101,2000,6,4,1110034,58,72,82,F,0,0,1,1,553,1033,1,1,1
6244653,840,27,46,101,2001,6,3,1110034,55,65,76,F,0,2,1,2,553,1026,0,1,1
6358282,840,27,46,101,2015,6,7,1110034,54,70,84,F,0,0,0,0,553,1040,0,1,1
6362894,840,27,46,101,2016,5,29,1110034,45,64,78,F,0,0,0,0,553,1100,0,1,1
6237509,840,27,47,101,2000,6,11,1110091,61,71,85,F,0,3,0,1,549,954,1,1,1
6244656,840,27,47,101,2001,6,10,1110091,65,74,84,F,0,0,2,2,549,1025,1,1,1
6235790,840,27,48,101,2000,6,4,1040518,69,65,79,F,0,1,0,1,549,1037,1,1,1
6243987,840,27,48,101,2001,6,3,1040518,67,63,79,F,0,3,0,2,549,1058,1,1,1
6357949,840,27,48,101,2015,6,7,1190832,68,68,72,F,0,0,0,0,559,1033,1,1,1
6360830,840,27,48,101,2016,6,5,1190832,61,72,73,F,0,0,2,2,558,1100,1,1,1
6236134,840,27,49,101,2000,5,29,1030222,59,67,76,F,2,2,0,0,556,1027,1,1,1
6244028,840,27,49,101,2001,6,3,1030222,58,73,83,F,3,3,2,1,556,1033,0,1,1
6358070,840,27,49,101,2015,6,17,1060314,49,27,35,C,0,1,0,0,556,1032,0,1,1
6236138,840,27,50,101,2000,6,3,1040549,68,64,88,F,1,2,0,0,552,954,0,1,1
6244030,840,27,50,101,2001,6,2,1040549,68,70,74,F,0,2,2,1,552,950,0,1,1
6357813,840,27,50,101,2015,6,7,1040549,59,64,80,F,0,1,1,0,552,1000,0,1,1
6361612,840,27,50,101,2016,6,5,1040549,60,71,81,F,0,2,1,1,552,1001,0,1,1
6237140,840,27,51,101,2000,6,14,1110091,55,76,92,F,1,2,0,0,552,1026,1,1,1
6245779,840,27,51,101,2001,6,4,1110091,69,64,79,F,1,3,1,0,550,1039,1,1,1
6357369,840,27,51,101,2015,6,8,1110091,76,68,84,F,0,1,0,1,552,1035,1,1,1
6361381,840,27,51,101,2016,6,20,1110091,62,65,79,F,0,0,0,0,552,1033,1,1,1
6358081,840,27,52,101,2015,5,29,1060314,60,18,29,C,0,1,0,1,559,1032,0,1,1
6362929,840,27,52,101,2016,6,22,1060314,58,22,32,C,1,3,0,0,559,1033,0,1,1
6357078,840,27,53,101,2015,5,26,981362,58,73,81,F,0,1,2,2,616,1142,0,1,1
6361500,840,27,53,101,2016,6,21,981362,63,64,82,F,0,2,0,1,555,1004,0,1,1
6237143,840,27,54,101,2000,6,24,1120233,69,73,88,F,0,2,0,0,548,1107,0,1,1
6245780,840,27,54,101,2001,6,16,1120233,65,74,88,F,1,2,0,0,548,1044,0,1,1
6237511,840,27,57,101,2000,5,24,1010060,61,74,87,F,0,3,1,1,601,1006,1,1,1
6244659,840,27,57,101,2001,5,25,1010060,67,57,81,F,0,2,0,0,601,1016,1,1,1
6357084,840,27,57,101,2015,5,27,1010060,52,70,74,F,0,1,2,1,601,1013,0,1,1
6360476,840,27,57,101,2016,5,27,1010060,57,60,87,F,0,2,0,0,601,1027,0,1,1
6235793,840,27,111,101,2000,6,18,1120233,58,75,89,F,1,3,0,1,548,1052,0,1,1
6239984,840,27,111,101,2001,6,17,1120233,59,75,80,F,1,2,1,2,548,1020,0,1,1
6360206,840,27,112,101,2015,5,20,1150723,64,23,34,C,1,2,1,0,552,1058,0,1,1
6362740,840,27,112,101,2016,5,24,1150723,62,16,29,C,1,2,0,1,552,1103,0,1,1
6245782,840,27,117,101,2001,6,17,1160118,54,79,89,F,0,2,1,2,555,1042,1,1,1
6357581,840,27,117,101,2015,6,14,1160118,50,73,79,F,0,0,0,0,555,1059,1,1,1
6236142,840,27,119,101,2000,6,21,1190254,58,75,94,F,0,0,4,1,557,1140,1,1,1
6235796,840,27,123,101,2000,6,11,1040436,60,70,90,F,1,0,0,0,557,1044,0,1,1
6244589,840,27,123,101,2001,6,10,1040436,54,65,80,F,2,1,0,0,557,1030,0,1,1
6357408,840,27,123,101,2015,6,6,1190310,58,64,79,F,0,1,1,0,557,1042,1,1,1
6360250,840,27,155,101,2015,5,28,1150723,62,20,29,C,1,2,2,2,555,1054,0,1,1
6362754,840,27,155,101,2016,5,25,1150723,59,17,30,C,0,2,1,1,555,1049,0,1,1
6358075,840,27,156,101,2015,6,21,1190274,48,76,88,F,0,2,0,0,551,936,0,1,1
6361608,840,27,156,101,2016,6,26,1190274,50,75,86,F,1,2,1,2,551,956,0,1,1
6236146,840,27,158,101,2000,5,21,970170,46,70,82,F,0,2,2,1,554,1009,0,1,1
6357164,840,27,301,101,2015,6,2,1070349,45,66,76,F,0,1,0,2,553,950,0,1,1
6360603,840,27,301,101,2016,6,3,1070349,48,75,84,F,0,1,2,0,553,954,0,1,1
6357486,840,27,302,101,2015,5,31,1040549,39,63,78,F,0,2,1,1,554,1011,0,1,1
6362776,840,27,302,101,2016,6,12,1040549,43,70,83,F,0,2,1,1,554,1013,0,1,1
6357433,840,27,303,101,2015,5,30,1040549,38,63,79,F,0,2,0,1,554,1029,0,1,1
6362774,840,27,303,101,2016,6,11,1040549,37,64,83,F,0,1,0,0,554,1016,0,1,1
6361161,840,27,304,101,2016,6,16,1180133,30,74,83,F,2,2,2,2,552,952,0,1,1
6358069,840,27,305,101,2015,6,6,1190274,58,72,78,F,1,2,0,0,551,948,0,1,1
6361808,840,27,305,101,2016,6,30,1190274,55,75,84,F,1,1,1,1,551,945,0,1,1
6357665,840,27,306,101,2015,6,9,981362,50,70,87,F,0,3,2,2,559,1119,0,1,1
6361830,840,27,306,101,2016,6,22,981362,48,70,87,F,0,2,1,0,606,1113,0,1,1
6359726,840,27,307,101,2015,6,27,1190697,30,81,88,F,2,5,2,2,555,945,0,0,0
6363478,840,27,307,101,2016,6,28,1190697,27,73,85,F,1,1,1,0,555,1012,0,1,1
6358991,840,27,308,101,2015,5,21,1190651,52,71,83,F,1,5,0,1,621,1054,0,0,0
6361742,840,27,308,101,2016,5,25,1190651,55,65,83,F,0,2,0,0,552,1043,0,1,1
6357224,840,27,309,101,2015,5,25,1070447,69,59,84,F,1,3,2,1,548,1027,1,1,1
6361446,840,27,309,101,2016,5,30,1070447,66,66,80,F,2,3,2,0,548,1044,1,1,1
6357564,840,27,311,101,2015,6,12,981362,61,69,87,F,0,3,2,1,617,1211,0,1,1
6361603,840,27,311,101,2016,6,25,981362,53,73,90,F,0,1,1,0,626,1114,0,1,1
6357560,840,27,312,101,2015,6,10,981362,56,70,75,F,0,3,2,2,558,1019,0,1,1
6361717,840,27,312,101,2016,6,27,981362,62,70,82,F,1,1,1,1,600,959,0,1,1
6357698,840,27,313,101,2015,6,13,981362,59,72,84,F,0,1,2,1,612,1137,0,1,1
6361847,840,27,313,101,2016,6,23,981362,57,70,88,F,0,2,1,0,608,1111,0,1,1
6357033,840,27,314,101,2015,5,18,970387,64,69,83,F,0,1,1,0,559,1115,0,1,1
6360560,840,27,314,101,2016,5,30,970387,66,67,85,F,0,1,0,0,559,1125,0,1,1
6362294,840,27,315,101,2016,6,14,1150935,59,74,88,F,0,0,0,0,608,1040,0,1,1
6358634,840,27,317,101,2015,6,22,1091211,55,26,30,C,1,1,1,1,603,1100,1,1,1
6359697,840,27,318,101,2015,6,4,970417,60,68,76,F,0,2,4,5,603,1053,0,1,1
6362463,840,27,318,101,2016,6,3,970417,62,70,86,F,0,0,0,0,603,1020,0,1,1
6360135,840,27,319,101,2015,5,19,1150723,55,22,29,C,0,1,2,0,600,1045,0,1,1
6362620,840,27,319,101,2016,5,18,1150723,57,20,26,C,1,1,2,2,600,1135,1,1,1
6362181,840,27,320,101,2016,6,11,1150935,61,72,86,F,0,0,0,0,607,1038,0,1,1
6357677,840,27,321,101,2015,6,14,1150935,58,73,88,F,0,0,0,0,605,1035,0,1,1
6361696,840,27,321,101,2016,6,3,1150935,62,68,83,F,0,2,0,0,605,1048,0,1,1
6358954,840,27,322,101,2015,6,12,1110156,45,68,77,F,0,2,0,2,600,1046,1,1,1
6363594,840,27,322,101,2016,6,10,1110156,45,65,77,F,0,0,0,1,600,1041,1,1,1
6362145,840,27,325,101,2016,6,20,1000580,57,62,82,F,0,1,0,1,549,1126,0,1,1
6362090,840,27,326,101,2016,6,3,1090966,46,66,86,F,0,0,0,0,602,1107,0,1,1
6359583,840,27,327,101,2015,6,7,1150621,67,65,72,F,0,1,0,0,600,1110,1,1,1
6361998,840,27,327,101,2016,6,26,1150621,58,75,85,F,0,2,0,2,601,1145,0,1,1
6358746,840,27,328,101,2015,6,27,1020504,54,74,78,F,1,1,1,1,557,1136,1,1,1
6358534,840,27,329,101,2015,6,13,1151177,64,68,78,F,0,0,1,1,601,1042,0,1,1
6360879,840,27,329,101,2016,6,11,1151177,69,68,76,F,2,0,1,1,601,1031,0,1,1
6359647,840,27,333,101,2015,6,30,970331,45,67,86,F,1,0,0,1,550,1117,0,1,1
6357783,840,27,335,101,2015,6,2,981071,47,14,19,C,0,0,0,1,554,1022,0,1,1
6361332,840,27,335,101,2016,6,3,981071,52,14,27,C,2,0,0,0,554,1040,0,1,1
6359981,840,27,336,101,2015,6,7,1190651,65,65,78,F,0,2,2,0,558,1050,0,1,1
6361780,840,27,336,101,2016,6,1,1190651,68,65,78,F,0,1,0,0,558,1055,0,1,1
6357036,840,27,337,101,2015,5,20,981362,67,59,66,F,0,1,4,0,619,1131,0,0,0
6360495,840,27,337,101,2016,5,27,981362,60,61,82,F,0,1,1,1,627,1205,0,1,1
6359520,840,27,430,101,2015,6,7,1151501,63,66,86,F,0,0,0,0,605,1154,1,1,1
6362127,840,27,430,101,2016,6,12,1151501,70,73,81,F,1,1,0,0,601,1035,1,1,1
6237144,840,27,900,101,2000,6,4,970160,56,65,75,F,0,1,0,2,553,1030,1,1,0
6245783,840,27,900,101,2001,6,10,970160,56,68,77,F,0,0,2,0,553,1030,1,1,0
6235797,840,33,1,101,2000,6,10,1000219,92,50,58,F,2,1,1,5,405,841,1,1,1
6245501,840,33,1,101,2001,6,23,1000219,87,51,61,F,2,1,1,1,412,822,1,1,1
6360168,840,33,1,101,2015,6,21,1000219,89,43,50,F,0,2,0,0,410,836,1,1,1
6364346,840,33,1,101,2016,6,19,1000219,84,50,51,F,5,4,1,1,415,915,0,0,0
6235800,840,33,2,101,2000,6,7,980740,57,46,60,F,0,0,0,0,418,1015,1,1,1
6244596,840,33,2,101,2001,6,13,980740,45,11,12,C,0,1,2,2,418,923,1,1,1
6360247,840,33,2,101,2015,6,9,1041062,53,52,69,F,1,1,0,0,418,910,1,1,1
6363382,840,33,2,101,2016,6,16,1041062,56,41,56,F,1,2,1,0,418,948,1,1,1
6235803,840,33,3,101,2000,6,25,980740,36,45,57,F,0,2,0,0,414,945,1,1,1
6244598,840,33,3,101,2001,7,3,980740,38,11,26,C,1,1,0,0,414,938,1,1,1
6360248,840,33,3,101,2015,6,30,1041062,43,61,66,F,0,1,0,0,414,908,1,1,1
6363386,840,33,3,101,2016,6,28,1041062,43,57,67,F,0,1,0,0,414,931,1,1,1
6359783,840,33,4,101,2015,6,20,1150977,71,48,60,F,0,2,1,1,422,935,0,1,1
6361138,840,33,4,101,2016,6,11,1150977,64,47,65,F,2,2,2,2,437,948,0,1,1
6237147,840,33,6,101,2000,6,24,1160186,54,42,72,F,0,4,2,0,414,1028,1,1,1
6245785,840,33,6,101,2001,6,23,1160186,57,48,78,F,0,0,2,0,414,1005,1,1,1
6360301,840,33,6,101,2015,6,21,1160186,49,42,58,F,1,1,2,1,414,920,0,1,1
6363717,840,33,6,101,2016,7,1,1160186,39,45,65,F,1,1,0,0,414,940,0,1,1
6358445,840,33,7,101,2015,6,21,990671,28,56,70,F,0,0,2,2,426,1005,0,1,1
6363554,840,33,7,101,2016,6,19,990671,25,37,55,F,0,0,0,0,426,921,0,1,1
6360377,840,33,8,101,2015,6,18,1151189,40,50,65,F,2,3,0,1,420,847,0,1,1
6366673,840,33,8,101,2016,6,20,1151189,42,45,55,F,2,1,0,0,422,838,0,1,1
6236150,840,33,10,101,2000,6,30,1140117,47,58,78,F,1,1,0,0,514,1019,1,1,1
6244038,840,33,10,101,2001,6,12,1140117,45,39,46,F,0,4,1,8,514,955,0,0,0
6358213,840,33,10,101,2015,6,27,1190760,67,68,78,F,2,1,0,2,514,1019,1,1,1
6361568,840,33,10,101,2016,6,20,1190760,70,45,81,F,3,2,0,1,514,1104,0,1,1
6235804,840,33,12,101,2000,7,9,1040311,51,53,70,F,0,1,0,0,526,955,0,0,0
6244601,840,33,12,101,2001,6,24,1040311,47,50,70,F,0,1,1,0,521,1010,0,1,1
6359613,840,33,12,101,2015,6,24,1030352,52,39,57,F,0,0,1,1,527,1005,1,1,1
6362466,840,33,12,101,2016,6,23,1030352,48,36,60,F,0,0,0,0,526,1002,1,1,1
6236850,840,33,13,101,2000,6,27,1140117,41,58,67,F,2,1,0,0,522,1013,1,1,1
6244603,840,33,13,101,2001,6,18,1140117,41,41,52,F,1,3,0,0,522,1035,0,1,1
6236853,840,33,14,101,2000,6,28,1140117,35,52,67,F,2,3,0,0,518,1008,1,1,1
6244606,840,33,14,101,2001,6,14,1140117,32,30,43,F,0,0,0,1,518,1012,0,1,1
6358239,840,33,14,101,2015,6,28,1190760,68,59,83,F,1,1,0,1,518,1141,0,1,1
6361622,840,33,14,101,2016,6,26,1190760,64,37,68,F,1,2,0,0,518,1054,0,1,1
6236154,840,33,15,101,2000,6,25,1120325,39,48,72,F,1,1,1,1,518,1010,0,1,1
6237150,840,33,16,101,2000,6,18,1120325,60,48,75,F,0,1,2,1,510,1011,0,1,1
6245787,840,33,16,101,2001,6,17,1120325,48,48,72,F,2,1,1,2,510,952,0,1,1
6236993,840,33,17,101,2000,6,17,1150697,32,45,55,F,2,3,0,0,520,930,0,1,1
6244041,840,33,17,101,2001,6,10,1150697,33,53,54,F,2,3,0,0,522,957,0,1,1
6359085,840,33,17,101,2015,7,5,1150697,32,71,84,F,1,2,1,2,524,1006,0,1,1
6362339,840,33,17,101,2016,6,26,1150697,37,61,72,F,3,2,0,0,530,1023,0,1,1
6237151,840,33,18,101,2000,5,26,1150450,64,40,62,F,2,2,1,1,530,1015,0,0,0
6245788,840,33,18,101,2001,5,25,1150450,65,55,68,F,1,1,0,1,530,1021,0,0,0
6358781,840,33,18,101,2015,5,29,1150450,48,48,70,F,1,1,0,0,530,1135,0,1,1
6362896,840,33,18,101,2016,6,3,1150450,44,45,72,F,1,1,0,0,530,1053,0,1,1
6236997,840,33,20,101,2000,6,17,1160093,27,57,67,F,0,1,0,0,522,951,0,1,1
6240102,840,33,20,101,2001,6,8,1160093,28,45,78,F,0,0,0,0,528,932,0,1,1
6357188,840,33,20,101,2015,6,3,1160093,30,38,66,F,0,0,0,0,522,950,0,1,1
6360808,840,33,20,101,2016,6,9,1160093,32,61,81,F,0,1,0,0,522,936,0,1,1
6237154,840,33,21,101,2000,6,12,1160093,44,52,64,F,1,1,2,2,518,924,0,1,1
6245790,840,33,21,101,2001,6,6,1160093,47,39,41,F,0,2,0,0,518,927,0,1,1
6357551,840,33,21,101,2015,6,14,1160093,41,41,68,F,0,1,0,0,518,940,0,1,1
6361066,840,33,21,101,2016,6,14,1160093,37,56,68,F,1,1,1,1,519,920,0,1,1
6236856,840,33,22,101,2000,6,22,990252,31,50,73,F,2,0,0,0,514,934,0,1,1
6244609,840,33,22,101,2001,6,28,990252,31,58,70,F,0,1,0,0,514,956,0,1,1
6358288,840,33,22,101,2015,6,28,1000338,36,56,89,F,0,0,0,1,525,1213,0,0,0
6361765,840,33,22,101,2016,6,26,1000338,36,43,80,F,0,0,0,0,524,1100,0,1,1
6236859,840,33,23,101,2000,5,21,1150450,62,36,70,F,0,5,0,0,535,1018,0,0,0
6239583,840,33,23,101,2001,5,30,1150450,53,28,68,F,0,5,0,1,538,1034,0,1,1
6358751,840,33,23,101,2015,6,16,1150450,57,40,80,F,0,3,0,0,538,1051,0,1,1
6236863,840,33,25,101,2000,6,17,1020300,74,50,70,F,2,1,1,1,530,1110,1,1,1
6244611,840,33,25,101,2001,6,17,1020300,54,57,74,F,2,1,1,1,530,1058,1,1,1
6359960,840,33,25,101,2015,6,17,1140580,78,62,78,F,3,1,0,0,533,1055,0,1,1
6361885,840,33,25,101,2016,6,16,1140580,67,38,74,F,1,1,1,1,537,1117,0,1,1
6237001,840,33,27,101,2000,6,11,1160093,35,50,65,F,1,0,0,0,522,940,0,1,1
6244045,840,33,27,101,2001,6,24,1160093,32,63,82,F,1,0,1,0,522,937,0,1,1
6357121,840,33,27,101,2015,5,30,1160093,35,58,78,F,0,0,0,0,522,953,0,1,1
6361248,840,33,27,101,2016,6,19,1160093,27,53,70,F,2,1,0,0,522,942,0,1,1
6237004,840,33,29,101,2000,6,28,970186,73,50,70,F,0,0,0,0,416,851,0,1,1
6244049,840,33,29,101,2001,6,5,970186,76,39,48,F,1,0,2,1,420,902,0,1,1
6357913,840,33,29,101,2015,6,14,1100255,78,39,64,F,0,0,0,0,413,1110,1,0,0
6362640,840,33,29,101,2016,6,26,1100255,59,45,66,F,0,3,0,0,414,1007,1,1,1
6360378,840,33,30,101,2015,6,19,1151189,49,50,65,F,2,3,1,0,420,1025,0,1,1
6366672,840,33,30,101,2016,6,21,1151189,50,50,60,F,1,3,0,1,422,1012,0,1,1
6237513,840,33,111,101,2000,6,24,1150548,70,35,67,F,0,0,0,0,530,956,0,1,1
6244543,840,33,111,101,2001,6,28,1150548,70,42,68,F,0,2,4,1,530,1028,0,1,1
6359540,840,33,111,101,2015,6,27,1150548,68,12,24,C,0,1,0,1,530,1030,0,1,1
6363688,840,33,111,101,2016,6,19,1150548,60,30,50,F,0,0,4,0,530,1046,0,1,1
6236867,840,33,119,101,2000,7,8,1040311,45,50,65,F,1,1,0,1,526,1006,0,0,0
6244613,840,33,119,101,2001,6,23,1040311,51,55,70,F,0,0,1,2,515,955,0,1,1
6237008,840,33,124,101,2000,5,20,1150450,39,54,79,F,0,4,0,2,534,1010,0,0,0
6244051,840,33,124,101,2001,5,23,1150450,43,46,70,F,2,2,0,0,525,945,0,0,0
6358755,840,33,124,101,2015,5,27,1150450,41,48,70,F,1,3,0,1,534,1029,0,1,1
6362892,840,33,124,101,2016,5,27,1150450,40,41,64,F,2,5,0,2,534,1016,0,0,0
6236872,840,33,128,101,2000,6,15,1160093,51,61,68,F,1,3,0,1,518,942,0,1,1
6244616,840,33,128,101,2001,6,7,1160093,45,36,58,F,0,1,0,0,518,929,0,1,1
6357398,840,33,128,101,2015,6,10,1160093,46,45,70,F,0,1,0,2,518,930,0,1,1
6360781,840,33,128,101,2016,6,8,1160093,46,48,76,F,0,1,0,0,518,929,0,1,1
6357681,840,33,202,101,2015,6,16,1040729,41,9,18,C,1,1,0,0,418,929,1,1,1
6361202,840,33,202,101,2016,6,17,1040729,38,4,10,C,0,1,1,1,418,926,0,1,1
6237515,840,33,204,101,2000,6,7,1180086,50,58,74,F,0,0,1,1,422,849,1,1,1
6357379,840,33,204,101,2015,6,7,1150977,58,55,70,F,2,1,0,1,427,951,0,1,1
6361062,840,33,204,101,2016,6,5,1150977,63,50,75,F,2,2,1,1,422,940,0,1,1
6362037,840,33,207,101,2016,7,4,1000383,37,17,14,C,0,0,0,0,526,1054,0,1,1
6237015,840,33,208,101,2000,6,8,1150450,44,40,54,F,2,4,2,5,520,950,0,1,1
6244054,840,33,208,101,2001,6,8,1150450,49,33,60,F,2,1,0,1,522,1021,0,1,1
6358785,840,33,208,101,2015,6,12,1150450,35,34,68,F,0,1,0,0,522,1028,0,1,1
6362897,840,33,208,101,2016,6,22,1150450,36,29,70,F,0,1,0,0,521,1040,0,1,1
6237157,840,33,209,101,2000,6,29,1140117,24,52,78,F,1,0,0,0,518,1018,1,1,1
6245792,840,33,209,101,2001,6,20,1140117,28,43,68,F,0,1,0,1,540,1053,0,1,1
6358677,840,33,209,101,2015,6,26,1070582,34,50,72,F,1,1,0,0,518,1102,0,1,1
6237019,840,33,211,101,2000,6,4,1030218,45,55,76,F,0,0,0,0,530,950,0,1,1
6244058,840,33,211,101,2001,6,10,1030218,38,50,76,F,0,0,0,0,530,950,0,1,1
6358779,840,33,211,101,2015,6,5,1150450,45,52,70,F,2,5,2,1,530,1044,0,0,0
6362895,840,33,211,101,2016,6,11,1150450,43,58,74,F,1,0,1,1,530,1028,0,1,1
6237160,840,33,212,101,2000,6,11,1150450,43,34,52,F,0,2,0,1,525,1028,0,1,1
6242025,840,33,212,101,2001,6,19,1150450,37,36,46,F,0,0,0,0,526,937,0,1,1
6358748,840,33,212,101,2015,6,19,1150450,32,45,70,F,0,1,0,0,526,1043,0,1,1
6362891,840,33,212,101,2016,6,14,1150450,32,42,68,F,0,1,0,1,526,1035,0,1,1
6361787,840,33,213,101,2016,6,22,1040311,30,41,65,F,0,0,0,0,530,935,0,1,1
6237517,840,33,214,101,2000,6,22,1040311,48,50,65,F,0,0,0,1,518,925,0,1,1
6244662,840,33,214,101,2001,6,10,1040311,40,45,70,F,0,0,0,0,515,948,0,1,1
6357782,840,33,214,101,2015,5,24,1040311,49,46,55,F,3,1,2,2,525,945,0,0,0
6361790,840,33,214,101,2016,6,10,1040311,47,38,64,F,0,0,0,0,518,921,0,1,1
6237161,840,33,217,101,2000,6,4,1140211,45,60,75,F,0,1,0,0,534,1002,0,1,1
6245793,840,33,217,101,2001,6,15,1140211,47,56,67,F,3,1,0,0,534,958,0,1,1
6358656,840,33,217,101,2015,6,11,1140211,48,65,65,F,2,0,0,0,534,1019,0,1,1
6362515,840,33,217,101,2016,6,14,1140211,37,56,40,F,3,1,1,5,534,1032,0,1,1
